,index,carat,cut,color,clarity,depth,table,price,x,y,z
44688,35628,0.3,4,5,6,62.2,59.0,473,4.28,4.31,2.67
44689,33989,0.42,3,5,5,62.0,57.0,847,4.8,4.82,2.98
44690,42084,0.55,4,2,4,61.9,58.0,1273,5.24,5.2,3.23
44691,4864,0.78,3,2,6,61.1,55.0,3713,5.99,5.96,3.65
44692,24118,1.05,3,3,7,61.4,57.0,12273,6.51,6.53,4.0
44693,13280,1.12,1,4,5,64.8,56.0,5487,6.48,6.52,4.21
44694,12390,1.02,5,2,3,58.9,58.0,5232,6.51,6.54,3.84
44695,6085,0.9,2,6,7,62.4,61.0,3972,6.05,6.09,3.79
44696,26579,2.0,2,6,6,63.6,60.0,16291,7.95,8.03,5.08
44697,12546,1.15,5,5,3,62.4,57.0,5270,6.68,6.71,4.18
44698,4924,0.9,2,5,3,57.1,56.0,3726,6.33,6.28,3.6
44699,4532,0.91,4,2,4,62.8,61.0,3639,6.09,6.07,3.82
44700,53439,0.73,2,5,5,64.1,58.8,2673,5.63,5.67,3.62
44701,34440,0.32,3,2,8,61.5,55.0,864,4.41,4.44,2.72
44702,51150,1.02,2,4,1,57.4,59.0,2344,6.64,6.6,3.8
44703,32408,0.41,3,1,3,62.7,56.0,791,4.73,4.78,2.98
44704,47276,0.51,3,1,5,60.9,57.0,1845,5.2,5.17,3.16
44705,4055,0.35,3,6,5,62.1,54.0,571,4.54,4.57,2.83
44706,49672,0.7,2,6,3,64.3,57.0,2142,5.63,5.59,3.61
44707,51033,0.73,5,6,6,59.0,61.0,2329,5.84,5.88,3.46
44708,10000,1.0,1,1,3,65.9,54.0,4704,6.24,6.2,4.1
44709,23535,1.51,4,5,6,60.2,60.0,11540,7.35,7.33,4.42
44710,47370,0.52,3,4,8,61.4,57.0,1847,5.17,5.19,3.18
44711,11953,1.05,4,1,4,58.9,58.0,5134,6.74,6.67,3.95
44712,28400,0.29,4,4,7,62.0,58.0,669,4.23,4.19,2.61
44713,2850,0.67,3,4,2,61.6,55.0,3271,5.61,5.65,3.47
44714,29195,0.33,4,6,2,62.1,58.0,694,4.39,4.43,2.74
44715,43005,0.52,5,4,6,63.0,56.0,1369,5.09,5.13,3.22
44716,48379,0.58,3,2,5,60.1,57.0,1965,5.41,5.47,3.27
44717,10255,1.01,4,2,4,61.6,56.0,4751,6.45,6.4,3.96
44718,24290,1.23,3,2,8,61.7,57.0,12539,6.85,6.91,4.25
44719,42255,0.52,2,1,4,63.7,55.0,1293,5.11,5.1,3.25
44720,46789,0.46,2,3,2,57.5,58.0,1806,5.12,5.18,2.96
44721,12879,1.16,4,4,3,63.0,58.0,5366,6.7,6.66,4.21
44722,19838,1.02,3,4,8,61.6,57.0,8401,6.45,6.47,3.98
44723,37085,0.41,4,2,3,61.4,56.0,969,4.81,4.77,2.94
44724,42748,0.51,2,2,3,63.9,54.0,1343,5.05,5.09,3.24
44725,25020,0.38,3,3,3,61.8,55.0,640,4.66,4.69,2.89
44726,23769,2.01,4,5,4,62.5,62.0,11825,8.09,8.04,5.04
44727,5519,1.0,5,5,4,60.2,61.0,3850,6.44,6.48,3.89
44728,858,0.73,5,2,3,61.3,58.0,2871,5.76,5.83,3.55
44729,47201,0.5,3,4,8,61.4,57.0,1838,5.1,5.13,3.14
44730,5972,0.9,5,3,3,62.3,55.0,3950,6.14,6.18,3.84
44731,20823,1.3,4,4,6,60.9,60.0,9051,6.99,7.04,4.27
44732,40643,0.42,5,3,7,63.0,59.0,1154,4.75,4.81,3.01
44733,53502,0.71,3,5,5,62.8,57.0,2685,5.65,5.72,3.57
44734,595,0.82,1,3,3,64.9,58.0,2838,5.83,5.79,3.77
44735,52996,0.73,3,6,5,61.1,56.0,2596,5.79,5.83,3.55
44736,8804,1.01,5,5,4,63.5,58.0,4475,6.29,6.37,4.02
44737,24183,2.01,4,7,3,59.3,62.0,12369,8.2,8.15,4.85
44738,41954,0.23,5,2,8,60.6,60.0,505,3.93,3.99,2.4
44739,28997,0.34,2,4,5,63.1,57.0,686,4.4,4.45,2.79
44740,43738,0.51,5,2,3,60.8,57.0,1438,5.19,5.24,3.17
44741,9746,1.04,4,5,3,58.5,62.0,4659,6.67,6.64,3.89
44742,14352,1.25,3,5,4,61.2,57.0,5810,6.93,6.89,4.23
44743,10165,1.38,1,4,4,61.2,59.0,4730,7.19,7.13,4.38
44744,1951,0.75,3,2,5,61.8,55.0,3086,5.85,5.87,3.62
44745,9120,1.0,1,4,8,66.9,55.0,4534,6.2,6.17,4.14
44746,5649,0.71,3,3,7,61.8,56.0,3880,5.72,5.74,3.54
44747,15847,1.01,3,4,6,62.4,57.0,6340,6.39,6.36,3.98
44748,7910,1.07,5,2,3,60.4,63.0,4314,6.67,6.6,4.01
44749,14781,1.21,3,5,3,62.4,56.0,5948,6.85,6.8,4.26
44750,7830,1.01,5,3,4,61.8,56.0,4298,6.43,6.38,3.96
44751,2513,0.9,3,2,4,62.6,56.0,3200,6.15,6.06,3.82
44752,39500,0.33,3,2,2,60.8,57.0,1079,4.44,4.47,2.71
44753,38327,0.32,4,2,7,60.8,58.0,1020,4.41,4.38,2.67
44754,7526,1.01,4,5,4,61.6,59.0,4242,6.44,6.39,3.95
44755,7860,1.01,5,5,3,62.3,57.0,4306,6.36,6.42,3.98
44756,43795,0.41,3,2,7,61.9,58.0,1442,4.77,4.8,2.96
44757,4700,0.9,3,6,5,61.6,56.0,3677,6.22,6.16,3.81
44758,35001,0.42,4,4,3,60.6,62.0,882,4.85,4.82,2.93
44759,32720,0.31,3,3,6,62.3,57.0,802,4.34,4.3,2.69
44760,27626,1.83,4,4,6,60.5,59.0,18525,7.99,7.89,4.8
44761,24976,2.0,2,5,4,63.6,57.0,13480,8.01,7.97,5.08
44762,24340,2.01,3,7,3,62.3,57.0,12607,8.05,7.99,5.0
44763,17560,2.25,1,4,1,64.9,58.0,7069,8.15,8.12,5.28
44764,25008,2.0,5,7,6,60.7,60.0,13542,8.05,8.17,4.92
44765,29774,0.3,5,6,7,63.1,57.0,709,4.29,4.27,2.7
44766,31501,0.34,4,4,6,61.6,60.0,765,4.49,4.47,2.76
44767,11926,1.04,3,2,4,61.9,57.0,5125,6.48,6.51,4.02
44768,22044,0.31,4,6,5,62.6,59.0,628,4.33,4.29,2.7
44769,45877,0.71,4,4,4,59.9,59.0,1717,5.79,5.82,3.48
44770,9215,1.18,4,6,4,61.7,58.0,4555,6.75,6.79,4.18
44771,27874,0.3,5,3,5,61.5,56.0,654,4.31,4.34,2.66
44772,25103,1.59,5,1,3,62.8,54.0,13631,7.43,7.48,4.68
44773,20539,1.01,3,3,5,61.8,57.0,8860,6.41,6.46,3.98
44774,46430,0.7,1,1,4,67.8,58.0,1770,5.51,5.44,3.71
44775,29187,0.3,3,2,5,61.9,58.0,694,4.27,4.29,2.65
44776,14086,1.22,3,4,4,59.6,56.0,5714,7.05,7.02,4.19
44777,20625,1.01,5,3,8,61.8,58.0,8922,6.44,6.48,3.99
44778,5424,0.92,5,1,4,63.3,59.0,3823,6.18,6.12,3.89
44779,13265,1.0,2,4,6,63.7,59.0,5484,6.38,6.33,4.05
44780,23831,1.27,4,3,8,61.3,60.0,11905,6.99,6.9,4.26
44781,28840,0.41,3,1,4,62.7,55.0,683,4.72,4.75,2.97
44782,15567,1.11,3,1,4,61.3,56.0,6241,6.74,6.68,4.12
44783,40260,0.33,4,4,3,62.3,59.0,492,4.39,4.44,2.75
44784,28656,0.35,3,4,8,61.9,57.0,676,4.49,4.52,2.79
44785,8995,0.91,4,4,5,60.9,54.0,4510,6.38,6.27,3.85
44786,34318,0.46,5,3,4,61.6,55.0,859,4.98,5.02,3.08
44787,17393,0.32,2,1,4,63.7,56.0,612,4.34,4.33,2.76
44788,23519,1.53,3,3,3,62.5,57.0,11525,7.38,7.31,4.59
44789,14842,1.24,3,6,3,62.4,57.0,5976,6.89,6.87,4.29
44790,10929,0.8,5,2,8,62.8,57.0,4893,5.93,5.95,3.73
44791,22998,1.13,3,3,7,61.7,56.0,11051,6.68,6.75,4.14
44792,37863,0.4,3,4,6,60.5,57.0,1003,4.74,4.8,2.89
44793,36011,0.39,3,3,3,62.5,55.0,921,4.68,4.63,2.91
44794,43822,0.51,5,2,3,63.5,54.0,1443,5.1,5.07,3.23
44795,21359,1.28,4,4,5,60.9,58.0,9505,7.09,7.01,4.29
44796,727,0.34,5,4,6,59.6,62.0,556,4.54,4.56,2.71
44797,31711,0.42,3,6,5,61.7,54.0,771,4.8,4.82,2.97
44798,14591,1.1,3,5,6,61.3,56.0,5888,6.64,6.67,4.08
44799,41901,0.59,5,7,6,62.1,57.0,1261,5.34,5.39,3.33
44800,22104,1.04,5,1,8,60.8,58.0,10130,6.49,6.53,3.96
44801,8169,1.07,4,2,4,60.5,59.0,4362,6.67,6.59,4.01
44802,23244,1.31,4,4,8,59.6,61.0,11255,7.23,7.14,4.28
44803,331,0.71,3,4,6,61.3,56.0,2803,5.75,5.71,3.51
44804,39795,0.38,3,1,5,62.4,56.0,1095,4.64,4.68,2.91
44805,211,0.77,4,4,6,61.2,58.0,2780,5.9,5.93,3.62
44806,52769,0.73,5,2,3,60.2,60.0,2564,5.81,5.86,3.51
44807,35031,0.4,3,2,3,63.0,57.0,882,4.68,4.65,2.94
44808,39111,0.41,4,4,6,59.9,59.0,1061,4.86,4.82,2.9
44809,44135,0.53,2,2,6,63.5,59.0,1561,5.13,5.17,3.27
44810,3543,0.73,3,1,6,62.7,53.0,3412,5.76,5.79,3.62
44811,28740,0.31,3,2,6,60.8,54.0,680,4.39,4.4,2.67
44812,34206,0.34,4,3,6,59.8,59.0,854,4.55,4.51,2.71
44813,10707,1.11,3,6,3,61.4,60.0,4849,6.61,6.65,4.07
44814,19252,1.6,3,5,6,61.5,56.0,7983,7.57,7.52,4.64
44815,16251,1.14,5,4,6,61.3,57.0,6500,6.69,6.78,4.13
44816,13237,1.05,4,5,6,62.7,59.0,5468,6.49,6.43,4.05
44817,4792,1.1,4,6,4,62.4,59.0,3696,6.55,6.51,4.08
44818,42188,0.5,4,4,3,62.8,61.0,1286,5.01,4.99,3.14
44819,48654,0.34,4,5,6,61.7,60.0,537,4.47,4.51,2.77
44820,2017,0.9,3,6,4,62.8,55.0,3104,6.19,6.14,3.87
44821,30980,0.37,4,3,6,61.9,59.0,746,4.57,4.61,2.84
44822,52776,0.73,5,6,8,62.3,58.0,2565,5.75,5.78,3.59
44823,39243,0.51,5,6,6,60.3,63.0,1068,5.16,5.13,3.1
44824,42274,0.23,5,2,8,59.4,61.0,505,4.01,4.04,2.39
44825,45044,0.53,3,3,3,61.9,55.0,1639,5.19,5.21,3.22
44826,33688,0.33,5,5,2,61.2,56.0,838,4.46,4.5,2.74
44827,24111,2.02,5,7,3,63.0,56.0,12267,7.95,8.01,5.03
44828,12171,1.18,3,7,5,61.4,56.0,5182,6.79,6.82,4.18
44829,31634,0.3,3,5,3,62.1,56.0,450,4.29,4.31,2.67
44830,16396,1.23,2,4,3,63.1,56.0,6545,6.78,6.81,4.29
44831,4868,1.02,4,6,3,60.2,60.0,3713,6.45,6.39,3.87
44832,33586,0.37,4,3,5,62.7,51.0,833,4.65,4.57,2.89
44833,10976,1.01,4,1,3,59.1,61.0,4909,6.5,6.46,3.83
44834,49963,0.3,4,2,4,61.7,61.0,540,4.31,4.28,2.65
44835,9896,0.9,2,5,6,58.2,59.0,4685,6.36,6.33,3.69
44836,453,0.71,3,2,6,62.7,57.0,2817,5.66,5.64,3.54
44837,9241,1.01,2,5,3,60.3,64.0,4559,6.5,6.53,3.93
44838,42616,0.32,3,5,6,62.0,55.0,505,4.39,4.42,2.73
44839,3457,0.88,4,1,4,60.9,61.0,3390,6.16,6.13,3.74
44840,50562,0.71,5,5,5,62.8,58.0,2277,5.67,5.7,3.57
44841,51635,0.31,3,4,6,62.4,54.0,544,4.36,4.39,2.73
44842,17043,0.28,5,3,2,62.2,55.0,612,4.23,4.26,2.64
44843,36901,0.37,3,3,7,61.3,55.0,960,4.62,4.65,2.84
44844,23806,1.73,4,4,5,61.6,60.0,11867,7.67,7.62,4.71
44845,29715,0.31,2,4,8,63.2,58.0,707,4.26,4.32,2.71
44846,33108,0.4,2,4,6,59.6,63.0,816,4.77,4.81,2.85
44847,33708,0.3,3,2,7,61.6,56.0,838,4.31,4.32,2.66
44848,35507,0.41,2,2,3,63.6,58.0,904,4.74,4.72,3.01
44849,25988,1.54,3,4,8,62.5,57.0,15197,7.36,7.3,4.58
44850,44564,0.52,3,1,3,62.9,56.0,1605,5.16,5.11,3.23
44851,36964,0.41,4,4,5,62.5,59.0,961,4.77,4.73,2.97
44852,33638,0.38,4,4,5,60.6,58.0,833,4.64,4.67,2.82
44853,2786,0.79,3,2,3,61.9,55.0,3256,5.97,5.89,3.67
44854,53323,0.78,3,6,6,61.2,58.0,2652,5.88,5.92,3.61
44855,36839,0.37,4,4,5,59.2,61.0,957,4.7,4.63,2.76
44856,29825,0.31,5,4,7,63.0,56.0,710,4.26,4.28,2.69
44857,24074,1.51,3,5,6,62.4,56.0,12219,7.33,7.28,4.56
44858,8222,1.0,5,3,4,61.3,61.0,4372,6.36,6.39,3.91
44859,8123,1.02,3,5,4,61.9,56.0,4353,6.47,6.51,4.02
44860,39131,0.41,4,4,6,60.9,61.0,1061,4.75,4.74,2.89
44861,5796,1.01,5,7,4,62.8,59.0,3906,6.34,6.37,3.99
44862,36445,0.31,3,1,6,61.8,55.0,942,4.37,4.33,2.69
44863,8864,0.9,3,4,6,62.0,57.0,4482,6.22,6.19,3.85
44864,52074,0.7,5,3,6,63.4,56.0,2455,5.69,5.63,3.59
44865,48790,0.55,3,4,8,62.5,56.0,2022,5.22,5.25,3.27
44866,29680,0.32,3,1,5,61.1,56.0,707,4.44,4.47,2.72
44867,41570,0.41,3,4,8,61.9,55.0,1238,4.77,4.79,2.96
44868,5188,0.83,3,2,3,61.6,56.0,3775,6.03,6.05,3.72
44869,47379,0.54,3,4,5,62.3,55.0,1847,5.24,5.2,3.25
44870,17492,1.05,3,4,5,61.3,57.0,7027,6.51,6.58,4.01
44871,43076,0.44,3,4,2,61.3,55.0,1378,4.91,4.95,3.02
44872,19613,1.5,4,3,4,63.0,59.0,8232,7.24,7.2,4.55
44873,35030,0.4,5,2,3,63.5,58.0,882,4.67,4.65,2.96
44874,19157,1.11,3,4,5,62.1,57.0,7917,6.61,6.63,4.11
44875,46311,0.3,4,6,8,61.8,58.0,526,4.28,4.33,2.66
44876,5057,0.31,3,4,6,61.4,57.0,574,4.35,4.38,2.68
44877,22219,1.51,2,5,3,61.5,61.0,10277,7.29,7.34,4.5
44878,20710,0.31,4,4,5,61.8,59.0,625,4.32,4.35,2.68
44879,48229,0.57,3,2,6,61.6,56.0,1949,5.38,5.33,3.3
44880,13186,1.24,3,7,6,62.8,56.0,5451,6.83,6.8,4.28
44881,1779,0.72,4,1,3,60.5,57.0,3048,5.89,5.85,3.55
44882,35321,0.31,5,3,7,61.8,59.0,897,4.33,4.35,2.68
44883,53829,0.73,3,3,3,62.6,55.0,2737,5.75,5.78,3.61
44884,2686,0.68,3,2,5,61.3,55.0,3243,5.67,5.71,3.49
44885,1040,0.8,3,6,5,62.2,58.0,2906,5.92,5.95,3.69
44886,52225,0.8,4,4,4,62.1,55.0,2484,5.96,5.9,3.68
44887,24931,1.5,5,4,5,62.4,57.0,13379,7.24,7.31,4.54
44888,16939,1.47,5,7,6,62.5,59.0,6763,7.18,7.23,4.5
44889,3071,0.8,4,1,3,61.7,58.0,3312,5.96,5.93,3.67
44890,20858,1.07,3,1,5,61.8,57.0,9077,6.55,6.58,4.06
44891,40297,0.4,3,4,5,62.4,57.0,1125,4.74,4.72,2.95
44892,45726,0.63,3,3,3,62.6,56.0,1698,5.53,5.49,3.45
44893,48514,0.58,3,4,5,62.6,54.0,1984,5.34,5.3,3.33
44894,47989,0.32,5,3,3,62.7,57.0,533,4.37,4.4,2.75
44895,29844,0.3,4,1,6,60.4,59.0,710,4.33,4.35,2.62
44896,7766,0.91,2,4,5,63.4,54.0,4284,6.07,6.24,3.9
44897,43813,0.51,3,2,3,61.1,56.0,1443,5.2,5.17,3.17
44898,28561,0.3,3,5,5,61.6,55.0,675,4.3,4.27,2.64
44899,49690,0.51,3,1,8,62.0,55.0,2145,5.13,5.16,3.19
44900,15682,0.9,5,2,8,62.2,60.0,6289,6.04,6.12,3.78
44901,50422,0.7,3,3,4,62.0,55.0,2259,5.69,5.73,3.54
44902,15663,1.2,4,5,3,60.8,60.0,6282,6.9,6.85,4.18
44903,15128,1.01,1,1,6,65.2,57.0,6081,6.23,6.19,4.05
44904,12031,0.4,2,6,3,63.9,57.0,596,4.66,4.7,2.99
44905,47220,0.5,4,3,5,62.0,58.0,1838,5.1,5.03,3.14
44906,7961,1.04,2,3,4,64.2,56.0,4321,6.39,6.36,4.09
44907,40167,0.38,3,3,8,61.0,57.0,1117,4.69,4.72,2.87
44908,1906,1.0,1,7,5,66.6,57.0,3080,6.07,6.03,4.03
44909,29505,0.4,5,4,3,61.1,61.0,702,4.7,4.76,2.89
44910,25345,2.03,3,6,4,61.5,54.0,14061,8.22,8.2,5.05
44911,45176,0.5,3,2,6,60.6,59.0,1655,5.1,5.2,3.12
44912,10303,1.0,2,6,6,61.7,60.2,4761,6.29,6.35,3.9
44913,13503,1.01,5,1,3,61.5,61.0,5542,6.37,6.47,3.95
44914,38607,0.4,3,3,8,61.1,57.0,1039,4.8,4.73,2.91
44915,2024,1.52,2,2,1,57.3,58.0,3105,7.53,7.42,4.28
44916,41787,0.39,3,2,2,62.5,57.0,1248,4.7,4.74,2.95
44917,43662,0.5,5,1,3,61.0,61.0,1436,5.08,5.11,3.11
44918,17397,0.34,4,2,3,59.3,58.0,612,4.59,4.55,2.71
44919,28,0.23,5,1,6,60.5,61.0,357,3.96,3.97,2.4
44920,9718,0.3,3,5,8,61.5,55.0,590,4.34,4.37,2.68
44921,53835,0.7,4,4,8,59.6,61.0,2737,5.86,5.78,3.47
44922,33123,0.31,5,4,7,63.0,58.0,816,4.29,4.32,2.71
44923,3170,0.99,1,6,3,60.7,66.0,3337,6.42,6.34,3.87
44924,31663,0.38,3,5,5,62.2,53.7,768,4.63,4.68,2.9
44925,47589,0.61,5,5,8,62.8,58.0,1877,5.4,5.42,3.4
44926,11560,1.09,3,7,4,62.0,55.0,5034,6.58,6.64,4.1
44927,38411,0.35,3,4,8,61.0,57.0,1024,4.58,4.54,2.78
44928,18460,1.1,5,3,6,60.6,58.0,7509,6.67,6.77,4.07
44929,3675,0.9,5,4,4,61.1,55.0,3445,6.21,6.26,3.81
44930,15450,1.54,3,4,1,61.6,55.0,6186,7.4,7.43,4.57
44931,20608,1.2,4,4,5,62.0,58.0,8911,6.76,6.73,4.18
44932,6749,0.33,3,5,5,61.5,56.0,579,4.44,4.47,2.74
44933,32888,0.36,4,5,5,60.5,59.0,810,4.63,4.6,2.79
44934,6794,0.9,4,1,4,59.2,60.0,4114,6.34,6.3,3.74
44935,20612,1.14,5,3,8,63.3,56.0,8912,6.56,6.71,4.2
44936,38347,0.48,4,3,3,59.6,59.0,1020,5.13,5.11,3.05
44937,328,0.72,4,3,5,62.4,58.0,2802,5.83,5.7,3.6
44938,4710,0.31,5,6,7,62.2,60.0,571,4.3,4.32,2.68
44939,19665,1.2,3,5,5,61.6,57.0,8275,6.82,6.85,4.21
44940,2370,0.32,3,3,4,61.7,56.0,561,4.41,4.44,2.73
44941,38290,0.28,5,2,5,59.5,59.0,487,4.29,4.35,2.57
44942,35312,0.36,3,3,8,61.5,56.0,896,4.58,4.61,2.82
44943,15791,1.24,4,1,3,59.3,60.0,6319,7.05,7.01,4.16
44944,27382,0.41,5,3,4,60.8,58.0,647,4.78,4.83,2.92
44945,43845,0.4,3,3,7,61.7,57.0,1446,4.74,4.7,2.91
44946,49027,0.56,3,1,3,61.9,57.0,2053,5.27,5.3,3.27
44947,10871,1.08,4,6,5,62.5,57.0,4877,6.54,6.51,4.08
44948,18562,1.17,4,3,6,62.4,56.0,7568,6.76,6.71,4.2
44949,4898,0.77,3,1,6,61.8,56.0,3721,5.84,5.9,3.63
44950,37921,0.23,5,2,7,59.3,62.0,485,3.99,4.0,2.37
44951,1209,0.71,5,5,7,62.7,57.0,2938,5.66,5.72,3.57
44952,13362,0.24,5,3,6,59.6,58.0,419,4.08,4.11,2.44
44953,45919,0.53,5,2,6,61.6,57.0,1721,5.18,5.21,3.2
44954,50188,0.55,3,1,6,60.6,56.0,2224,5.3,5.36,3.23
44955,25473,1.69,4,3,6,59.8,60.0,14242,7.79,7.74,4.64
44956,35891,0.32,3,4,2,61.3,56.0,918,4.4,4.44,2.71
44957,78,0.26,5,1,8,62.8,60.0,554,4.01,4.05,2.53
44958,26120,1.54,3,4,6,60.8,57.0,15395,7.44,7.46,4.53
44959,52364,0.73,5,3,6,58.9,60.0,2503,5.9,5.81,3.45
44960,45341,0.72,2,7,3,60.1,64.0,1663,5.83,5.75,3.48
44961,50287,0.36,4,7,3,61.3,60.0,541,4.59,4.52,2.79
44962,52745,0.71,3,5,6,61.7,55.0,2559,5.73,5.77,3.55
44963,41905,0.51,5,4,3,61.9,57.0,1261,5.09,5.15,3.17
44964,29799,0.3,5,1,3,63.3,55.0,709,4.31,4.28,2.72
44965,51309,0.31,2,2,3,63.4,55.0,544,4.32,4.35,2.75
44966,5682,0.94,5,2,4,62.0,58.0,3886,6.23,6.29,3.88
44967,9493,1.05,4,5,3,61.9,58.0,4608,6.45,6.5,4.01
44968,47547,0.52,4,3,5,61.7,56.0,1872,5.17,5.14,3.18
44969,48605,0.7,5,7,6,63.2,57.0,1997,5.63,5.66,3.57
44970,20390,0.31,3,3,6,61.6,55.0,625,4.36,4.37,2.69
44971,37637,0.4,4,1,3,61.7,58.0,990,4.74,4.7,2.91
44972,15605,1.37,4,4,4,62.4,58.0,6260,7.1,7.0,4.4
44973,14485,1.25,5,3,4,58.0,63.0,5851,7.16,7.06,4.13
44974,6213,0.9,3,5,4,62.1,55.0,4001,6.17,6.2,3.84
44975,19641,2.04,5,6,1,59.3,61.0,8257,8.25,8.3,4.91
44976,34550,0.38,3,3,6,62.3,54.0,870,4.65,4.69,2.91
44977,39753,0.42,3,5,7,61.9,54.2,1094,4.8,4.82,2.98
44978,13275,1.24,5,5,4,63.2,55.0,5486,6.88,6.83,4.33
44979,5544,1.02,4,6,4,61.2,59.0,3856,6.51,6.46,3.97
44980,34714,0.37,4,1,3,62.3,56.0,874,4.64,4.61,2.88
44981,21137,1.52,2,6,3,64.0,58.0,9295,7.27,7.2,4.63
44982,52923,0.58,3,1,6,61.5,56.0,2590,5.37,5.4,3.31
44983,51867,0.78,3,7,5,61.4,57.0,2426,5.9,5.93,3.63
44984,17061,0.32,4,4,3,60.9,56.0,612,4.45,4.41,2.7
44985,14385,0.3,4,5,8,62.4,58.0,605,4.26,4.3,2.67
44986,27181,2.01,4,5,3,59.6,59.0,17458,8.27,8.19,4.9
44987,6789,1.02,3,6,4,60.6,56.0,4113,6.57,6.53,3.97
44988,34160,0.33,4,4,5,60.5,58.0,854,4.49,4.43,2.7
44989,43429,0.5,5,1,3,60.3,59.0,1415,5.11,5.14,3.09
44990,26287,2.52,1,7,4,65.1,56.0,15776,8.51,8.43,5.51
44991,20121,1.24,3,4,5,61.9,54.0,8584,6.89,6.92,4.27
44992,53664,0.72,2,4,6,63.1,57.0,2708,5.71,5.74,3.61
44993,39462,0.53,3,3,4,62.2,53.0,1078,5.19,5.22,3.24
44994,44748,0.52,3,6,7,62.0,55.0,1619,5.19,5.17,3.21
44995,35983,0.39,5,2,6,60.4,56.0,921,4.7,4.73,2.85
44996,8989,1.01,3,6,3,61.9,57.0,4509,6.4,6.5,3.98
44997,12404,1.2,5,7,6,58.7,60.0,5234,6.93,6.96,4.08
44998,9969,1.14,2,6,3,63.5,56.0,4702,6.58,6.62,4.19
44999,12305,1.09,3,5,3,61.1,57.0,5219,6.69,6.6,4.1
45000,1770,0.91,4,4,4,62.8,59.0,3047,6.14,6.12,3.85
45001,22368,0.31,5,5,6,63.2,58.0,628,4.33,4.31,2.73
45002,48985,0.23,3,3,8,61.4,57.0,538,3.96,3.99,2.44
45003,10912,1.14,5,5,3,59.2,58.0,4890,6.8,6.86,4.04
45004,44443,0.52,5,3,6,61.1,56.0,1591,5.21,5.24,3.19
45005,30988,0.37,5,5,8,62.2,59.0,746,4.54,4.56,2.83
45006,35790,0.4,3,5,7,62.1,57.0,913,4.68,4.72,2.92
45007,28804,0.37,3,4,6,60.3,56.0,682,4.67,4.7,2.83
45008,38169,0.34,5,2,7,61.7,58.0,1014,4.43,4.48,2.75
45009,7856,0.9,4,1,3,62.7,58.0,4304,6.15,6.09,3.84
45010,10100,0.9,5,3,6,63.2,59.0,4715,6.08,6.04,3.83
45011,39643,0.3,4,3,2,61.6,58.0,1085,4.34,4.3,2.66
45012,43113,0.54,3,3,3,61.6,55.0,1385,5.24,5.28,3.24
45013,21575,1.07,5,1,5,59.9,55.0,9681,6.69,6.71,4.01
45014,37387,0.4,3,1,6,61.3,56.0,982,4.74,4.79,2.92
45015,28185,0.4,4,1,4,61.7,58.0,666,4.69,4.74,2.91
45016,48675,0.54,5,1,5,62.1,59.0,2004,5.18,5.19,3.22
45017,8719,0.28,3,5,2,63.0,55.0,586,4.14,4.19,2.62
45018,8558,0.91,4,2,3,62.5,61.0,4434,6.19,6.1,3.84
45019,46453,0.52,3,1,6,61.0,57.0,1774,5.18,5.21,3.17
45020,12516,1.01,5,5,6,63.1,59.0,5260,6.34,6.3,3.99
45021,24530,1.5,4,4,8,61.2,59.0,12821,7.4,7.31,4.5
45022,40736,0.34,3,2,2,62.0,56.0,1163,4.49,4.51,2.79
45023,20648,1.52,5,6,6,63.3,61.0,8938,7.27,7.23,4.59
45024,24251,1.51,3,3,3,62.3,57.0,12459,7.33,7.3,4.56
45025,12454,1.2,5,3,4,62.2,62.0,5247,6.7,6.77,4.19
45026,43420,0.51,5,5,6,60.8,58.0,1414,5.12,5.17,3.13
45027,6825,1.01,2,3,4,58.2,63.0,4119,6.51,6.55,3.8
45028,42879,0.53,3,3,3,60.3,57.0,1359,5.21,5.24,3.15
45029,31826,0.34,5,4,8,61.2,59.0,775,4.46,4.5,2.74
45030,22554,1.53,5,6,5,62.8,55.0,10602,7.35,7.4,4.63
45031,34841,0.3,3,4,8,61.1,57.0,878,4.35,4.32,2.65
45032,40927,0.3,3,2,3,62.4,57.0,499,4.27,4.29,2.67
45033,47417,0.57,4,2,6,61.4,58.0,1851,5.32,5.37,3.28
45034,4423,0.78,3,4,6,61.7,56.0,3613,5.89,5.94,3.65
45035,44927,0.51,3,4,5,59.0,59.0,1632,5.25,5.28,3.11
45036,6862,0.74,3,3,7,60.8,60.0,4127,5.82,5.86,3.55
45037,39754,0.56,3,7,6,61.7,54.0,1094,5.31,5.36,3.29
45038,21252,1.52,3,2,4,60.1,57.0,9405,7.49,7.53,4.51
45039,9490,1.1,5,2,4,60.1,62.0,4607,6.65,6.69,4.01
45040,20760,1.08,4,1,5,61.0,59.0,8999,6.66,6.61,4.05
45041,15635,1.01,4,1,6,61.6,59.0,6271,6.38,6.32,3.91
45042,40050,0.38,4,2,6,60.5,58.0,1112,4.7,4.66,2.83
45043,35694,0.3,4,1,6,60.5,58.0,911,4.38,4.35,2.64
45044,46110,0.59,5,1,3,62.8,57.0,1743,5.32,5.38,3.36
45045,9825,1.01,2,4,3,63.9,57.0,4672,6.37,6.3,4.05
45046,9479,1.05,3,5,4,61.8,58.0,4604,6.52,6.55,4.04
45047,8733,0.9,3,4,5,61.6,55.0,4460,6.27,6.23,3.85
45048,50298,0.28,5,2,8,62.0,56.0,544,4.22,4.3,2.63
